Country,Indicator,Subject,Units,Frequency,Time,Quantity,Flag Codes
DEU,OILPROD,TOT,KTOE,A,1999,2803.651,
DEU,OILPROD,TOT,KTOE,A,2000,3232.469,
DEU,OILPROD,TOT,KTOE,A,2001,3346.82,
DEU,OILPROD,TOT,KTOE,A,2002,3582.67,
DEU,OILPROD,TOT,KTOE,A,2003,3767.47,
DEU,OILPROD,TOT,KTOE,A,2004,3553.735,
DEU,OILPROD,TOT,KTOE,A,2005,3560.619,
DEU,OILPROD,TOT,KTOE,A,2006,3469.054,
DEU,OILPROD,TOT,KTOE,A,2007,3443.765,
DEU,OILPROD,TOT,KTOE,A,2008,3100.633,
DEU,OILPROD,TOT,KTOE,A,2009,2813.485,
DEU,OILPROD,TOT,KTOE,A,2010,2538.786,
DEU,OILPROD,TOT,KTOE,A,2011,2682.78,
DEU,OILPROD,TOT,KTOE,A,2012,2657.249,
DEU,OILPROD,TOT,KTOE,A,2013,2691.971,
DEU,OILPROD,TOT,KTOE,A,2014,2486.703,
DEU,OILPROD,TOT,KTOE,A,2015,2479.555,
GRC,OILPROD,TOT,KTOE,A,1960,,L
GRC,OILPROD,TOT,KTOE,A,1961,,L
GRC,OILPROD,TOT,KTOE,A,1962,,L
GRC,OILPROD,TOT,KTOE,A,1963,,L
GRC,OILPROD,TOT,KTOE,A,1964,,L
GRC,OILPROD,TOT,KTOE,A,1965,,L
GRC,OILPROD,TOT,KTOE,A,1966,,L
GRC,OILPROD,TOT,KTOE,A,1967,,L
GRC,OILPROD,TOT,KTOE,A,1968,,L
GRC,OILPROD,TOT,KTOE,A,1969,,L
GRC,OILPROD,TOT,KTOE,A,1970,,L
GRC,OILPROD,TOT,KTOE,A,1971,0,
GRC,OILPROD,TOT,KTOE,A,1972,0,
GRC,OILPROD,TOT,KTOE,A,1973,0,
GRC,OILPROD,TOT,KTOE,A,1974,0,
GRC,OILPROD,TOT,KTOE,A,1975,0,
GRC,OILPROD,TOT,KTOE,A,1976,0,
GRC,OILPROD,TOT,KTOE,A,1977,0,
GRC,OILPROD,TOT,KTOE,A,1978,0,
GRC,OILPROD,TOT,KTOE,A,1979,0,
GRC,OILPROD,TOT,KTOE,A,1980,0,
GRC,OILPROD,TOT,KTOE,A,1981,196.496,
GRC,OILPROD,TOT,KTOE,A,1982,988.496,
GRC,OILPROD,TOT,KTOE,A,1983,1178.977,
GRC,OILPROD,TOT,KTOE,A,1984,1254.167,
GRC,OILPROD,TOT,KTOE,A,1985,1253.165,
GRC,OILPROD,TOT,KTOE,A,1986,1256.172,
GRC,OILPROD,TOT,KTOE,A,1987,1151.909,
GRC,OILPROD,TOT,KTOE,A,1988,1052.658,
GRC,OILPROD,TOT,KTOE,A,1989,853.155,
GRC,OILPROD,TOT,KTOE,A,1990,774.957,
GRC,OILPROD,TOT,KTOE,A,1991,719.085,
GRC,OILPROD,TOT,KTOE,A,1992,595.136,
GRC,OILPROD,TOT,KTOE,A,1993,489.415,
GRC,OILPROD,TOT,KTOE,A,1994,455.694,
GRC,OILPROD,TOT,KTOE,A,1995,396.454,
GRC,OILPROD,TOT,KTOE,A,1996,440.2,
GRC,OILPROD,TOT,KTOE,A,1997,397.365,
GRC,OILPROD,TOT,KTOE,A,1998,267.037,
GRC,OILPROD,TOT,KTOE,A,1999,13.671,
GRC,OILPROD,TOT,KTOE,A,2000,233.315,
GRC,OILPROD,TOT,KTOE,A,2001,155.847,
GRC,OILPROD,TOT,KTOE,A,2002,150.379,
GRC,OILPROD,TOT,KTOE,A,2003,109.367,
GRC,OILPROD,TOT,KTOE,A,2004,107.544,
GRC,OILPROD,TOT,KTOE,A,2005,81.114,
GRC,OILPROD,TOT,KTOE,A,2006,75.645,
GRC,OILPROD,TOT,KTOE,A,2007,67.443,
GRC,OILPROD,TOT,KTOE,A,2008,53.772,
GRC,OILPROD,TOT,KTOE,A,2009,72.911,
GRC,OILPROD,TOT,KTOE,A,2010,104.81,
GRC,OILPROD,TOT,KTOE,A,2011,89.316,
GRC,OILPROD,TOT,KTOE,A,2012,85.67,
GRC,OILPROD,TOT,KTOE,A,2013,63.797,
GRC,OILPROD,TOT,KTOE,A,2014,58.329,
GRC,OILPROD,TOT,KTOE,A,2015,57.417,
HUN,OILPROD,TOT,KTOE,A,1960,,L
HUN,OILPROD,TOT,KTOE,A,1961,,L
HUN,OILPROD,TOT,KTOE,A,1962,,L
HUN,OILPROD,TOT,KTOE,A,1963,,L
HUN,OILPROD,TOT,KTOE,A,1964,,L
HUN,OILPROD,TOT,KTOE,A,1965,,L
HUN,OILPROD,TOT,KTOE,A,1966,,L
HUN,OILPROD,TOT,KTOE,A,1967,,L
HUN,OILPROD,TOT,KTOE,A,1968,,L
HUN,OILPROD,TOT,KTOE,A,1969,,L
HUN,OILPROD,TOT,KTOE,A,1970,,L
HUN,OILPROD,TOT,KTOE,A,1971,1944.414,
HUN,OILPROD,TOT,KTOE,A,1972,1965.289,
HUN,OILPROD,TOT,KTOE,A,1973,1977.218,
HUN,OILPROD,TOT,KTOE,A,1974,1985.171,
HUN,OILPROD,TOT,KTOE,A,1975,1994.118,
HUN,OILPROD,TOT,KTOE,A,1976,2105.454,
HUN,OILPROD,TOT,KTOE,A,1977,2178.022,
HUN,OILPROD,TOT,KTOE,A,1978,2184.98,
HUN,OILPROD,TOT,KTOE,A,1979,2014.993,
HUN,OILPROD,TOT,KTOE,A,1980,2018.97,
HUN,OILPROD,TOT,KTOE,A,1981,2012.011,
HUN,OILPROD,TOT,KTOE,A,1982,2014.993,
HUN,OILPROD,TOT,KTOE,A,1983,1992.13,
HUN,OILPROD,TOT,KTOE,A,1984,1995.112,
HUN,OILPROD,TOT,KTOE,A,1985,1950.378,
HUN,OILPROD,TOT,KTOE,A,1986,1943.42,
HUN,OILPROD,TOT,KTOE,A,1987,1849.977,
HUN,OILPROD,TOT,KTOE,A,1988,1877.811,
HUN,OILPROD,TOT,KTOE,A,1989,1866.849,
HUN,OILPROD,TOT,KTOE,A,1990,1875.664,
HUN,OILPROD,TOT,KTOE,A,1991,1803.184,
HUN,OILPROD,TOT,KTOE,A,1992,1732.663,
HUN,OILPROD,TOT,KTOE,A,1993,1619.71,
HUN,OILPROD,TOT,KTOE,A,1994,1542.347,
HUN,OILPROD,TOT,KTOE,A,1995,1633.419,
HUN,OILPROD,TOT,KTOE,A,1996,1446.379,
HUN,OILPROD,TOT,KTOE,A,1997,1331.805,
HUN,OILPROD,TOT,KTOE,A,1998,1233.878,
HUN,OILPROD,TOT,KTOE,A,1999,1217.23,
HUN,OILPROD,TOT,KTOE,A,2000,1134.155,
HUN,OILPROD,TOT,KTOE,A,2001,1063.27,
HUN,OILPROD,TOT,KTOE,A,2002,1048.295,
HUN,OILPROD,TOT,KTOE,A,2003,1113.199,
HUN,OILPROD,TOT,KTOE,A,2004,1057.244,
HUN,OILPROD,TOT,KTOE,A,2005,930.61,
HUN,OILPROD,TOT,KTOE,A,2006,884.561,
HUN,OILPROD,TOT,KTOE,A,2007,837.297,
HUN,OILPROD,TOT,KTOE,A,2008,809.877,
HUN,OILPROD,TOT,KTOE,A,2009,789.715,
HUN,OILPROD,TOT,KTOE,A,2010,732.808,
HUN,OILPROD,TOT,KTOE,A,2011,657.93,
HUN,OILPROD,TOT,KTOE,A,2012,647.946,
HUN,OILPROD,TOT,KTOE,A,2013,598.027,
HUN,OILPROD,TOT,KTOE,A,2014,583.051,
HUN,OILPROD,TOT,KTOE,A,2015,600.024,
ISL,OILPROD,TOT,KTOE,A,1960,,L
ISL,OILPROD,TOT,KTOE,A,1961,,L
ISL,OILPROD,TOT,KTOE,A,1962,,L
ISL,OILPROD,TOT,KTOE,A,1963,,L
ISL,OILPROD,TOT,KTOE,A,1964,,L
ISL,OILPROD,TOT,KTOE,A,1965,,L
ISL,OILPROD,TOT,KTOE,A,1966,,L
ISL,OILPROD,TOT,KTOE,A,1967,,L
ISL,OILPROD,TOT,KTOE,A,1968,,L
ISL,OILPROD,TOT,KTOE,A,1969,,L
ISL,OILPROD,TOT,KTOE,A,1970,,L
ISL,OILPROD,TOT,KTOE,A,1971,0,
ISL,OILPROD,TOT,KTOE,A,1972,0,
ISL,OILPROD,TOT,KTOE,A,1973,0,
ISL,OILPROD,TOT,KTOE,A,1974,0,
ISL,OILPROD,TOT,KTOE,A,1975,0,
ISL,OILPROD,TOT,KTOE,A,1976,0,
ISL,OILPROD,TOT,KTOE,A,1977,0,
ISL,OILPROD,TOT,KTOE,A,1978,0,
ISL,OILPROD,TOT,KTOE,A,1979,0,
ISL,OILPROD,TOT,KTOE,A,1980,0,
ISL,OILPROD,TOT,KTOE,A,1981,0,
ISL,OILPROD,TOT,KTOE,A,1982,0,
ISL,OILPROD,TOT,KTOE,A,1983,0,
ISL,OILPROD,TOT,KTOE,A,1984,0,
ISL,OILPROD,TOT,KTOE,A,1985,0,
ISL,OILPROD,TOT,KTOE,A,1986,0,
ISL,OILPROD,TOT,KTOE,A,1987,0,
ISL,OILPROD,TOT,KTOE,A,1988,0,
ISL,OILPROD,TOT,KTOE,A,1989,0,
ISL,OILPROD,TOT,KTOE,A,1990,0,
ISL,OILPROD,TOT,KTOE,A,1991,0,
ISL,OILPROD,TOT,KTOE,A,1992,0,
ISL,OILPROD,TOT,KTOE,A,1993,0,
ISL,OILPROD,TOT,KTOE,A,1994,0,
ISL,OILPROD,TOT,KTOE,A,1995,0,
ISL,OILPROD,TOT,KTOE,A,1996,0,
ISL,OILPROD,TOT,KTOE,A,1997,0,
ISL,OILPROD,TOT,KTOE,A,1998,0,
ISL,OILPROD,TOT,KTOE,A,1999,0,
ISL,OILPROD,TOT,KTOE,A,2000,0,
ISL,OILPROD,TOT,KTOE,A,2001,0,
ISL,OILPROD,TOT,KTOE,A,2002,0,
ISL,OILPROD,TOT,KTOE,A,2003,0,
ISL,OILPROD,TOT,KTOE,A,2004,0,
ISL,OILPROD,TOT,KTOE,A,2005,0,
ISL,OILPROD,TOT,KTOE,A,2006,0,
ISL,OILPROD,TOT,KTOE,A,2007,0,
ISL,OILPROD,TOT,KTOE,A,2008,0,
ISL,OILPROD,TOT,KTOE,A,2009,0,
ISL,OILPROD,TOT,KTOE,A,2010,0,
ISL,OILPROD,TOT,KTOE,A,2011,0,
ISL,OILPROD,TOT,KTOE,A,2012,0,
ISL,OILPROD,TOT,KTOE,A,2013,0,
ISL,OILPROD,TOT,KTOE,A,2014,0,
ISL,OILPROD,TOT,KTOE,A,2015,0,
IRL,OILPROD,TOT,KTOE,A,1960,,L
IRL,OILPROD,TOT,KTOE,A,1961,,L
IRL,OILPROD,TOT,KTOE,A,1962,,L
IRL,OILPROD,TOT,KTOE,A,1963,,L
IRL,OILPROD,TOT,KTOE,A,1964,,L
IRL,OILPROD,TOT,KTOE,A,1965,,L
IRL,OILPROD,TOT,KTOE,A,1966,,L
IRL,OILPROD,TOT,KTOE,A,1967,,L
IRL,OILPROD,TOT,KTOE,A,1968,,L
IRL,OILPROD,TOT,KTOE,A,1969,,L
IRL,OILPROD,TOT,KTOE,A,1970,,L
IRL,OILPROD,TOT,KTOE,A,1971,0,
IRL,OILPROD,TOT,KTOE,A,1972,0,
IRL,OILPROD,TOT,KTOE,A,1973,0,
IRL,OILPROD,TOT,KTOE,A,1974,0,
IRL,OILPROD,TOT,KTOE,A,1975,0,
IRL,OILPROD,TOT,KTOE,A,1976,0,
IRL,OILPROD,TOT,KTOE,A,1977,0,
IRL,OILPROD,TOT,KTOE,A,1978,0,
IRL,OILPROD,TOT,KTOE,A,1979,0,
IRL,OILPROD,TOT,KTOE,A,1980,0,
IRL,OILPROD,TOT,KTOE,A,1981,0,
IRL,OILPROD,TOT,KTOE,A,1982,0,
IRL,OILPROD,TOT,KTOE,A,1983,0,
IRL,OILPROD,TOT,KTOE,A,1984,0,
IRL,OILPROD,TOT,KTOE,A,1985,0,
IRL,OILPROD,TOT,KTOE,A,1986,0,
IRL,OILPROD,TOT,KTOE,A,1987,0,
IRL,OILPROD,TOT,KTOE,A,1988,0,
IRL,OILPROD,TOT,KTOE,A,1989,0,
IRL,OILPROD,TOT,KTOE,A,1990,0,
IRL,OILPROD,TOT,KTOE,A,1991,0,
IRL,OILPROD,TOT,KTOE,A,1992,0,
IRL,OILPROD,TOT,KTOE,A,1993,0,
IRL,OILPROD,TOT,KTOE,A,1994,0,
IRL,OILPROD,TOT,KTOE,A,1995,0,
IRL,OILPROD,TOT,KTOE,A,1996,0,
IRL,OILPROD,TOT,KTOE,A,1997,0,
IRL,OILPROD,TOT,KTOE,A,1998,0,
IRL,OILPROD,TOT,KTOE,A,1999,0,
IRL,OILPROD,TOT,KTOE,A,2000,0,
IRL,OILPROD,TOT,KTOE,A,2001,0,
IRL,OILPROD,TOT,KTOE,A,2002,0,
IRL,OILPROD,TOT,KTOE,A,2003,0,
IRL,OILPROD,TOT,KTOE,A,2004,0,
IRL,OILPROD,TOT,KTOE,A,2005,0,
IRL,OILPROD,TOT,KTOE,A,2006,0,
IRL,OILPROD,TOT,KTOE,A,2007,0,
IRL,OILPROD,TOT,KTOE,A,2008,0,
IRL,OILPROD,TOT,KTOE,A,2009,0,
IRL,OILPROD,TOT,KTOE,A,2010,0,
IRL,OILPROD,TOT,KTOE,A,2011,0,
IRL,OILPROD,TOT,KTOE,A,2012,0,
IRL,OILPROD,TOT,KTOE,A,2013,0,
IRL,OILPROD,TOT,KTOE,A,2014,0,
IRL,OILPROD,TOT,KTOE,A,2015,0,
ITA,OILPROD,TOT,KTOE,A,1960,,L
ITA,OILPROD,TOT,KTOE,A,1961,,L
ITA,OILPROD,TOT,KTOE,A,1962,,L
ITA,OILPROD,TOT,KTOE,A,1963,,L
ITA,OILPROD,TOT,KTOE,A,1964,,L
ITA,OILPROD,TOT,KTOE,A,1965,,L
ITA,OILPROD,TOT,KTOE,A,1966,,L
ITA,OILPROD,TOT,KTOE,A,1967,,L
ITA,OILPROD,TOT,KTOE,A,1968,,L
ITA,OILPROD,TOT,KTOE,A,1969,,L
ITA,OILPROD,TOT,KTOE,A,1970,,L
ITA,OILPROD,TOT,KTOE,A,1971,1254.013,
ITA,OILPROD,TOT,KTOE,A,1972,1094.411,
ITA,OILPROD,TOT,KTOE,A,1973,995.61,
ITA,OILPROD,TOT,KTOE,A,1974,1024.11,
ITA,OILPROD,TOT,KTOE,A,1975,1017.46,
ITA,OILPROD,TOT,KTOE,A,1976,1046.911,
ITA,OILPROD,TOT,KTOE,A,1977,1028.86,
ITA,OILPROD,TOT,KTOE,A,1978,1350.914,
ITA,OILPROD,TOT,KTOE,A,1979,1555.166,
ITA,OILPROD,TOT,KTOE,A,1980,1710.017,
ITA,OILPROD,TOT,KTOE,A,1981,1364.214,
ITA,OILPROD,TOT,KTOE,A,1982,1640.666,
ITA,OILPROD,TOT,KTOE,A,1983,2097.621,
ITA,OILPROD,TOT,KTOE,A,1984,2128.021,
ITA,OILPROD,TOT,KTOE,A,1985,2234.422,
ITA,OILPROD,TOT,KTOE,A,1986,2402.574,
ITA,OILPROD,TOT,KTOE,A,1987,3712.637,
ITA,OILPROD,TOT,KTOE,A,1988,4570.496,
ITA,OILPROD,TOT,KTOE,A,1989,4349.144,
ITA,OILPROD,TOT,KTOE,A,1990,4408.994,
ITA,OILPROD,TOT,KTOE,A,1991,4091.691,
ITA,OILPROD,TOT,KTOE,A,1992,4254.237,
ITA,OILPROD,TOT,KTOE,A,1993,4388.161,
ITA,OILPROD,TOT,KTOE,A,1994,4632.265,
ITA,OILPROD,TOT,KTOE,A,1995,5207.005,
ITA,OILPROD,TOT,KTOE,A,1996,5428.962,
ITA,OILPROD,TOT,KTOE,A,1997,5924.868,
ITA,OILPROD,TOT,KTOE,A,1998,5598.93,
ITA,OILPROD,TOT,KTOE,A,1999,4997.045,
ITA,OILPROD,TOT,KTOE,A,2000,4554.13,
ITA,OILPROD,TOT,KTOE,A,2001,4065.223,
ITA,OILPROD,TOT,KTOE,A,2002,5536.058,
ITA,OILPROD,TOT,KTOE,A,2003,5571.064,
ITA,OILPROD,TOT,KTOE,A,2004,5446.04,
ITA,OILPROD,TOT,KTOE,A,2005,6109.832,
ITA,OILPROD,TOT,KTOE,A,2006,5767.898,
ITA,OILPROD,TOT,KTOE,A,2007,5858.88,
ITA,OILPROD,TOT,KTOE,A,2008,5219.003,
ITA,OILPROD,TOT,KTOE,A,2009,4550.13,
ITA,OILPROD,TOT,KTOE,A,2010,5079.029,
ITA,OILPROD,TOT,KTOE,A,2011,5282.99,
ITA,OILPROD,TOT,KTOE,A,2012,5395.969,
ITA,OILPROD,TOT,KTOE,A,2013,5500.949,
ITA,OILPROD,TOT,KTOE,A,2014,5763.898,
ITA,OILPROD,TOT,KTOE,A,2015,5428.962,
JPN,OILPROD,TOT,KTOE,A,1960,,L
JPN,OILPROD,TOT,KTOE,A,1961,,L
JPN,OILPROD,TOT,KTOE,A,1962,,L
JPN,OILPROD,TOT,KTOE,A,1963,,L
JPN,OILPROD,TOT,KTOE,A,1964,,L
JPN,OILPROD,TOT,KTOE,A,1965,,L
JPN,OILPROD,TOT,KTOE,A,1966,,L
JPN,OILPROD,TOT,KTOE,A,1967,,L
JPN,OILPROD,TOT,KTOE,A,1968,,L
JPN,OILPROD,TOT,KTOE,A,1969,,L
JPN,OILPROD,TOT,KTOE,A,1970,,L
JPN,OILPROD,TOT,KTOE,A,1971,763.351,
JPN,OILPROD,TOT,KTOE,A,1972,722.748,
JPN,OILPROD,TOT,KTOE,A,1973,709.551,
JPN,OILPROD,TOT,KTOE,A,1974,681.129,
JPN,OILPROD,TOT,KTOE,A,1975,612.102,
JPN,OILPROD,TOT,KTOE,A,1976,584.695,
JPN,OILPROD,TOT,KTOE,A,1977,597.891,
JPN,OILPROD,TOT,KTOE,A,1978,547.136,
JPN,OILPROD,TOT,KTOE,A,1979,487.246,
JPN,OILPROD,TOT,KTOE,A,1980,436.491,
JPN,OILPROD,TOT,KTOE,A,1981,394.872,
JPN,OILPROD,TOT,KTOE,A,1982,211.14,
JPN,OILPROD,TOT,KTOE,A,1983,210.125,
JPN,OILPROD,TOT,KTOE,A,1984,212.155,
JPN,OILPROD,TOT,KTOE,A,1985,347.163,
JPN,OILPROD,TOT,KTOE,A,1986,463.898,
JPN,OILPROD,TOT,KTOE,A,1987,441.566,
JPN,OILPROD,TOT,KTOE,A,1988,419.234,
JPN,OILPROD,TOT,KTOE,A,1989,368.48,
JPN,OILPROD,TOT,KTOE,A,1990,365.251,
JPN,OILPROD,TOT,KTOE,A,1991,578.795,
JPN,OILPROD,TOT,KTOE,A,1992,622.473,
JPN,OILPROD,TOT,KTOE,A,1993,571.101,
JPN,OILPROD,TOT,KTOE,A,1994,541.479,
JPN,OILPROD,TOT,KTOE,A,1995,540.361,
JPN,OILPROD,TOT,KTOE,A,1996,522.09,
JPN,OILPROD,TOT,KTOE,A,1997,498.705,
JPN,OILPROD,TOT,KTOE,A,1998,431.395,
JPN,OILPROD,TOT,KTOE,A,1999,370.553,
JPN,OILPROD,TOT,KTOE,A,2000,334.729,
JPN,OILPROD,TOT,KTOE,A,2001,289.607,
JPN,OILPROD,TOT,KTOE,A,2002,255.359,
JPN,OILPROD,TOT,KTOE,A,2003,297.75,
JPN,OILPROD,TOT,KTOE,A,2004,296.359,
JPN,OILPROD,TOT,KTOE,A,2005,320.619,
JPN,OILPROD,TOT,KTOE,A,2006,284.168,
JPN,OILPROD,TOT,KTOE,A,2007,289.402,
JPN,OILPROD,TOT,KTOE,A,2008,294.642,
JPN,OILPROD,TOT,KTOE,A,2009,268.203,
JPN,OILPROD,TOT,KTOE,A,2010,253.147,
JPN,OILPROD,TOT,KTOE,A,2011,246.024,
JPN,OILPROD,TOT,KTOE,A,2012,242.786,
JPN,OILPROD,TOT,KTOE,A,2013,229.179,
JPN,OILPROD,TOT,KTOE,A,2014,227.151,
JPN,OILPROD,TOT,KTOE,A,2015,209.912,
KOR,OILPROD,TOT,KTOE,A,1960,,L
KOR,OILPROD,TOT,KTOE,A,1961,,L
KOR,OILPROD,TOT,KTOE,A,1962,,L
KOR,OILPROD,TOT,KTOE,A,1963,,L
KOR,OILPROD,TOT,KTOE,A,1964,,L
KOR,OILPROD,TOT,KTOE,A,1965,,L
KOR,OILPROD,TOT,KTOE,A,1966,,L
KOR,OILPROD,TOT,KTOE,A,1967,,L
KOR,OILPROD,TOT,KTOE,A,1968,,L
KOR,OILPROD,TOT,KTOE,A,1969,,L
KOR,OILPROD,TOT,KTOE,A,1970,,L
KOR,OILPROD,TOT,KTOE,A,1971,0,
KOR,OILPROD,TOT,KTOE,A,1972,0,
KOR,OILPROD,TOT,KTOE,A,1973,0,
KOR,OILPROD,TOT,KTOE,A,1974,0,
KOR,OILPROD,TOT,KTOE,A,1975,0,
KOR,OILPROD,TOT,KTOE,A,1976,0,
KOR,OILPROD,TOT,KTOE,A,1977,0,
KOR,OILPROD,TOT,KTOE,A,1978,0,
KOR,OILPROD,TOT,KTOE,A,1979,0,
KOR,OILPROD,TOT,KTOE,A,1980,0,
KOR,OILPROD,TOT,KTOE,A,1981,0,
KOR,OILPROD,TOT,KTOE,A,1982,0,
KOR,OILPROD,TOT,KTOE,A,1983,0,
KOR,OILPROD,TOT,KTOE,A,1984,0,
KOR,OILPROD,TOT,KTOE,A,1985,0,
KOR,OILPROD,TOT,KTOE,A,1986,0,
KOR,OILPROD,TOT,KTOE,A,1987,0,
KOR,OILPROD,TOT,KTOE,A,1988,0,
KOR,OILPROD,TOT,KTOE,A,1989,0,
KOR,OILPROD,TOT,KTOE,A,1990,0,
KOR,OILPROD,TOT,KTOE,A,1991,0,
KOR,OILPROD,TOT,KTOE,A,1992,0,
KOR,OILPROD,TOT,KTOE,A,1993,0,
KOR,OILPROD,TOT,KTOE,A,1994,0,
KOR,OILPROD,TOT,KTOE,A,1995,0,
KOR,OILPROD,TOT,KTOE,A,1996,0,
KOR,OILPROD,TOT,KTOE,A,1997,0,
KOR,OILPROD,TOT,KTOE,A,1998,0,
KOR,OILPROD,TOT,KTOE,A,1999,0,
KOR,OILPROD,TOT,KTOE,A,2000,0,
KOR,OILPROD,TOT,KTOE,A,2001,0,
KOR,OILPROD,TOT,KTOE,A,2002,0,
KOR,OILPROD,TOT,KTOE,A,2003,0,
KOR,OILPROD,TOT,KTOE,A,2004,0,
KOR,OILPROD,TOT,KTOE,A,2005,55.073,
KOR,OILPROD,TOT,KTOE,A,2006,45.894,
KOR,OILPROD,TOT,KTOE,A,2007,31.616,
KOR,OILPROD,TOT,KTOE,A,2008,21.417,
KOR,OILPROD,TOT,KTOE,A,2009,42.835,
KOR,OILPROD,TOT,KTOE,A,2010,54.053,
KOR,OILPROD,TOT,KTOE,A,2011,39.775,
KOR,OILPROD,TOT,KTOE,A,2012,36.715,
KOR,OILPROD,TOT,KTOE,A,2013,39.775,
KOR,OILPROD,TOT,KTOE,A,2014,27.537,
KOR,OILPROD,TOT,KTOE,A,2015,17.338,
LUX,OILPROD,TOT,KTOE,A,1960,,L
LUX,OILPROD,TOT,KTOE,A,1961,,L
LUX,OILPROD,TOT,KTOE,A,1962,,L
LUX,OILPROD,TOT,KTOE,A,1963,,L
LUX,OILPROD,TOT,KTOE,A,1964,,L
LUX,OILPROD,TOT,KTOE,A,1965,,L
LUX,OILPROD,TOT,KTOE,A,1966,,L
LUX,OILPROD,TOT,KTOE,A,1967,,L
LUX,OILPROD,TOT,KTOE,A,1968,,L
LUX,OILPROD,TOT,KTOE,A,1969,,L
LUX,OILPROD,TOT,KTOE,A,1970,,L
LUX,OILPROD,TOT,KTOE,A,1971,0,
LUX,OILPROD,TOT,KTOE,A,1972,0,
LUX,OILPROD,TOT,KTOE,A,1973,0,
LUX,OILPROD,TOT,KTOE,A,1974,0,
LUX,OILPROD,TOT,KTOE,A,1975,0,
LUX,OILPROD,TOT,KTOE,A,1976,0,
LUX,OILPROD,TOT,KTOE,A,1977,0,
LUX,OILPROD,TOT,KTOE,A,1978,0,
LUX,OILPROD,TOT,KTOE,A,1979,0,
LUX,OILPROD,TOT,KTOE,A,1980,0,
LUX,OILPROD,TOT,KTOE,A,1981,0,
LUX,OILPROD,TOT,KTOE,A,1982,0,
LUX,OILPROD,TOT,KTOE,A,1983,0,
LUX,OILPROD,TOT,KTOE,A,1984,0,
LUX,OILPROD,TOT,KTOE,A,1985,0,
LUX,OILPROD,TOT,KTOE,A,1986,0,
LUX,OILPROD,TOT,KTOE,A,1987,0,
LUX,OILPROD,TOT,KTOE,A,1988,0,
LUX,OILPROD,TOT,KTOE,A,1989,0,
LUX,OILPROD,TOT,KTOE,A,1990,0,
LUX,OILPROD,TOT,KTOE,A,1991,0,
LUX,OILPROD,TOT,KTOE,A,1992,0,
LUX,OILPROD,TOT,KTOE,A,1993,0,
LUX,OILPROD,TOT,KTOE,A,1994,0,
LUX,OILPROD,TOT,KTOE,A,1995,0,
LUX,OILPROD,TOT,KTOE,A,1996,0,
LUX,OILPROD,TOT,KTOE,A,1997,0,
LUX,OILPROD,TOT,KTOE,A,1998,0,
LUX,OILPROD,TOT,KTOE,A,1999,0,
LUX,OILPROD,TOT,KTOE,A,2000,0,
LUX,OILPROD,TOT,KTOE,A,2001,0,
LUX,OILPROD,TOT,KTOE,A,2002,0,
LUX,OILPROD,TOT,KTOE,A,2003,0,
LUX,OILPROD,TOT,KTOE,A,2004,0,
LUX,OILPROD,TOT,KTOE,A,2005,0,
LUX,OILPROD,TOT,KTOE,A,2006,0,
LUX,OILPROD,TOT,KTOE,A,2007,0,
LUX,OILPROD,TOT,KTOE,A,2008,0,
LUX,OILPROD,TOT,KTOE,A,2009,0,
LUX,OILPROD,TOT,KTOE,A,2010,0,
LUX,OILPROD,TOT,KTOE,A,2011,0,
LUX,OILPROD,TOT,KTOE,A,2012,0,
LUX,OILPROD,TOT,KTOE,A,2013,0,
LUX,OILPROD,TOT,KTOE,A,2014,0,
LUX,OILPROD,TOT,KTOE,A,2015,0,
MEX,OILPROD,TOT,KTOE,A,1960,,L
MEX,OILPROD,TOT,KTOE,A,1961,,L
MEX,OILPROD,TOT,KTOE,A,1962,,L
MEX,OILPROD,TOT,KTOE,A,1963,,L
MEX,OILPROD,TOT,KTOE,A,1964,,L
MEX,OILPROD,TOT,KTOE,A,1965,,L
MEX,OILPROD,TOT,KTOE,A,1966,,L
MEX,OILPROD,TOT,KTOE,A,1967,,L
MEX,OILPROD,TOT,KTOE,A,1968,,L
MEX,OILPROD,TOT,KTOE,A,1969,,L
MEX,OILPROD,TOT,KTOE,A,1970,,L
MEX,OILPROD,TOT,KTOE,A,1971,23640.056,
MEX,OILPROD,TOT,KTOE,A,1972,24583.797,
MEX,OILPROD,TOT,KTOE,A,1973,25089.553,
MEX,OILPROD,TOT,KTOE,A,1974,31734.178,
MEX,OILPROD,TOT,KTOE,A,1975,39030.216,
MEX,OILPROD,TOT,KTOE,A,1976,44031.134,
MEX,OILPROD,TOT,KTOE,A,1977,53667.812,
MEX,OILPROD,TOT,KTOE,A,1978,66210.565,
MEX,OILPROD,TOT,KTOE,A,1979,79816.418,
MEX,OILPROD,TOT,KTOE,A,1980,108249.02,
MEX,OILPROD,TOT,KTOE,A,1981,129089.209,
MEX,OILPROD,TOT,KTOE,A,1982,152631.148,
MEX,OILPROD,TOT,KTOE,A,1983,147751.612,
MEX,OILPROD,TOT,KTOE,A,1984,149434.769,
MEX,OILPROD,TOT,KTOE,A,1985,145792.313,
MEX,OILPROD,TOT,KTOE,A,1986,135181.548,
MEX,OILPROD,TOT,KTOE,A,1987,142214.593,
MEX,OILPROD,TOT,KTOE,A,1988,140729.693,
MEX,OILPROD,TOT,KTOE,A,1989,140789.373,
MEX,OILPROD,TOT,KTOE,A,1990,141060.324,
